Name	Id	Inertia	Load	PV	Wind	Lat	Lon
E-211	81368000	61	406.8386555	12.6458752277	88.8684879346	9.66904549700818	48.3569300968595
E-217	228004000	62	1140.018656	1.93634060441	37.4609981943	8.63346245535577	48.0972113849255
E-215	81368000	63	406.8386555	1.45971311568	58.0902181323	8.89216233850686	48.2285571644019
E-218	229330000	64	1146.648655	1.27608889541	84.6537486114	9.45459273381287	48.0018010595849
D-161	637500000	207	0.0	1.26515099059	47.0018342603	11.1234817019148	49.5531236512651
D_Siersd	78400000	65	392.0000076	140.915016478	100.748709825	6.32874506720913	51.0198227102645
D-138	72512000	66	362.5622272	59.9463474347	52.6315407249	8.78016980670411	50.6512065349759
D-139	67600000	67	338.0000114	36.1547471977	58.4359222149	9.74469887850472	50.5027134381567
D-231	0	68	0.0	0.717592846379	152.84760773	12.7914264668876	48.4043218996021
D-133	72512000	69	362.5622272	15.3303022313	12.5490913426	8.34584650476979	50.7970969308522
D-130	72512000	70	362.5622272	20.2686005307	24.6815479472	8.53799727673587	50.7921528095592
D-131	139800000	71	698.9999771	27.8187379199	29.5412922029	8.00577567850389	50.8419228047362
D-136	2605500000	72	0.0	60.8707661176	27.7279201648	6.56757855476996	50.9323199397323
D-137	138469000	73	692.3458099	1.20151227165	30.6377342979	7.01279212228239	50.8503578383177
D-134	86349000	74	431.744194	6.39834286674	51.7243575283	11.0052734971902	50.4888170228891
D-135	86349000	75	431.744194	4.90879910156	22.2907871153	11.2179179785778	50.4156891114
D-47	148000000	164	0.0	185.090893875	53.1098254719	13.0893776102913	52.1529151728945
D-46	66064000	165	330.3195477	133.661196873	54.6262168217	14.5225537246027	52.0398493132305
D-189	675000000	78	0.0	0.00132580664458	24.4094261334	9.40868562536066	48.9979286303092
CZ-15	0	79	0.0	0	0	13.3508738912701	50.2074778185854
D-187	95218000	80	476.0888577	0.268807297189	91.6715746329	11.9899030110583	48.7768248909269
D-186	81368000	81	406.8386555	0.00198870996687	65.3675708044	9.11120860088349	49.1376151810191
D-185	153184000	82	765.9222603	38.6456064312	31.5558553993	6.62710705850911	49.5017650240876
D-183	95218000	83	476.0888577	0.173017767118	96.766649568	12.1824977866808	48.8954211632016
D-182	0	84	0.0	0.0	72.0559338746	8.64960064976384	49.2955723982262
D-181	968500000	85	0.0	0.66290332229	15.6710345389	9.38425189852862	49.2172148975552
D-180	67545000	86	337.7249241	85.2298115985	66.9920153957	7.27881115767759	49.4822135543521
D-107	72512000	87	362.5622272	28.9251235648	46.859310046	8.97750603168948	51.3374768067906
D-106	72512000	88	362.5622272	9.00056985839	40.0867582539	9.62249922332541	51.2741247801233
D-105	138469000	89	692.3458099	1.12030661467	6.1308613762	7.30190119674057	51.5366900880984
D-104	1130000000	90	0.0	6.82458970298	26.552924026	7.35298792991461	51.5988444912482
D-103	71567000	91	357.8364134	24.2195043315	13.3986019501	12.7266786173	51.0223211881785
D-102	750000000	92	0.0	6.91474455481	15.1927497919	7.12085045180447	51.6542680856327
D-101	138469000	93	692.3458099	26.4017820685	22.2105758133	7.95462756016462	51.5775516702238
D-100	2430000000	94	0.0	44.3372943564	96.9098366856	6.74409551762261	51.7197754724832
D-109	138469000	95	692.3458099	7.16631636562	36.7974319687	6.9744628309895	51.5340818054669
D-108	335000000	96	0.0	12.8510438059	37.7891353388	7.5098469134238	51.4765361418569
D-224	95218000	97	476.0888577	0.0	31.3414061746	10.3661996182811	47.5771669661082
D-229	43325000	99	216.627264	0	0	6.26690935810182	50.2728750101902
D_oberbr	95218000	100	476.0888577	2.71889797637	47.7671561459	10.9314682913619	47.629037759034
D_leupol	108414000	101	542.0688577	9.74633609597	57.6715946843	10.463005533684	47.6829028620248
D-188	1645218000	102	476.0888577	0.321508111311	298.942219317	13.232229455743	48.5836966287955
D-198	95218000	103	476.0888577	6.79674776344	126.887982178	10.9471131107203	48.5487576268162
D_Diele	39400000	104	197.0000029	126.433893402	56.7435300331	7.50175715847396	53.1193914878809
D-190	1286000000	105	0.0	22.7074218534	124.789561711	11.4998819002199	48.7613575884517
D-191	905000000	106	0.0	0.519716204675	191.76235291	12.4611026856213	48.5581743401656
D-192	1011000000	107	0.0	12.6617849074	66.3702120794	8.17849406099698	49.0347051532595
D-193	98163000	108	490.8125877	1.23001711451	77.3094427038	12.3451301262744	48.5360182270936
D-194	76400000	109	381.9999933	50.302429902	160.344049951	10.1870580767455	48.7266919309552
D-195	81368000	110	406.8386555	3.6459682726	30.334456028	9.51866605000408	48.7915052646107
D-196	81368000	111	406.8386555	0.829954959507	52.7475488063	9.18824987246086	48.7943645260214
D-197	1050000000	30	0.0	0.221741161306	63.2436285598	11.9397230418961	48.452876800984
D-110	138469000	113	692.3458099	1.91910511803	13.7277334496	7.25481344719403	51.4688369703161
D-111	82500000	114	0.0	11.645885566	21.8071991417	7.80143052219779	51.3827439486977
D-112	72512000	115	362.5622272	2.58532295693	15.4804498338	9.60363903379567	51.1567584193923
D-113	71567000	116	357.8364134	29.1435502095	30.8163867433	12.8134455765178	50.7603677017046
D-114	86349000	117	431.744194	84.0465291682	47.6952311355	11.8531726559258	50.8411152246022
D-115	86343000	118	431.7149639	11.3797298821	33.7868565305	12.1609607620606	50.7894902991095
D-116	138469000	119	692.3458099	11.2484750243	23.5887518204	8.47822810914429	51.1656616089737
D-117	71567000	120	357.8364134	7.42982043623	19.0452124494	12.5879536180571	50.7027805875458
D-118	70140000	121	350.6999969	128.500825961	79.355493808	10.4504383317182	50.9003073434892
D-119	1225000000	122	0.0	45.7174590734	57.9523342413	9.33482241154377	51.0022310649926
D-20	101612000	181	508.058691	31.1763432473	9.13083036122	9.64713025225001	53.4761125241373
E_obermo	136656000	123	683.2786555	0.00132580664458	69.1023681222	9.68949534693616	47.6073804208981
D-56	1084500000	124	0.0	64.8584610529	65.5153982453	7.43623357429931	52.5226611705005
D-212	81368000	39	406.8386555	3.201491595	53.1877166123	7.87023390989817	48.5275979383822
D-54	0	126	0.0	45.3644630543	24.7581132809	8.9905419201946	52.3771517593011
D-55	1310000000	127	0.0	75.3223899952	38.7261491849	10.4938747208363	52.2014571209362
D-52	116068000	128	580.339241	242.791987757	79.0326598901	11.7340535411921	52.1447096724095
D-216	95218000	98	476.0888577	0.0165725830573	61.9877582157	12.1679478126941	47.849146853514
D-50	79329000	130	396.6465235	38.0211515016	39.8815896756	8.49469432600947	52.5941802365287
D-51	216000000	131	0.0	106.369467095	39.1557105377	10.8560567196569	52.2710035460773
D-158	72512000	132	362.5622272	2.98306495031	21.2848313238	8.86252999742919	49.9245247330043
D-219	95218000	133	476.0888577	9.73042641624	116.090281413	10.2856649725812	47.8929479232679
D-199	81368000	134	406.8386555	10.5597184724	52.4634947327	8.59640837048274	48.7754961749417
D-58	500000000	135	0.0	201.743025331	44.1593048144	11.1226635251395	52.0981095992926
D-53	500000000	129	0.0	114.300773894	26.4723812723	10.0740486138032	52.2920493067302
D-34	292318000	137	1461.590767	31.0653069408	24.4608011408	13.1150500506443	52.5523938934232
D-59	79329000	136	396.6465235	20.4618368491	21.2453885761	9.20446286057001	52.3083400106522
D-36	300000000	139	0.0	48.2162731468	13.9806310671	8.98284744273218	52.9813469527519
D-37	116485000	140	582.4244022	64.5618118161	18.1582478042	8.68055407614234	53.0034651240437
D-30	79452000	141	397.2604275	116.543044382	42.4128860118	10.4242671221932	52.9549539078485
D-31	250000000	142	0.0	38.9253516332	15.4353724079	8.68804734981719	53.1194588997757
D-32	872500000	143	0.0	30.1952463303	11.7897355869	8.4272649489892	53.1336760928868
D-33	79452000	144	397.2604275	101.628051082	25.5937029186	9.32377304607213	53.0199080800851
D-214	95218000	146	476.0888577	0.0132580664458	54.52412971	11.3313289477997	47.9926566071907
D-38	250000000	147	0.0	20.7157288216	14.7164537548	12.9916895186534	52.5209034843719
D-39	66064000	148	330.3195477	142.097636004	23.7279615181	12.8522643760138	52.5324281362556
D-154	200000000	149	0.0	113.226207609	264.061903756	10.1654907568352	49.8972327377173
DK-8	123090000	150	615.45	0	0	9.38077612861955	54.9984938575769
PL-28	0	151	0.0	0	0	14.2596653565314	52.8003193802533
D-155	750000000	152	0.0	57.0037195871	50.6968573788	8.33859731953496	50.0650890206599
D-156	95218000	153	476.0888577	9.9286345096	114.462190853	12.1657926848239	49.6000799259301
D-157	72512000	154	362.5622272	0.0	18.291491372	8.59600735803868	49.9928013116764
D-150	95218000	156	476.0888577	12.6707341023	24.1445962561	11.1128305457086	49.9192384354838
D_Rommer	2565000000	157	0.0	17.8559638892	10.2438450394	6.70481098364993	51.0845577261385
D-41	80000000	158	0.0	83.6358605601	72.9690832011	13.5947389080342	52.4168822399872
D-164	66079000	159	330.3974628	272.726713082	79.4174752687	7.76480847535357	49.8324520696465
D-43	79452000	160	397.2604275	94.1594508014	19.5954222069	9.06598418328848	52.8054709089338
D-42	79329000	161	396.6465235	100.642313842	116.300090314	8.23734906330786	52.9071966789334
D-208	81368000	145	406.8386555	2.03312448946	59.6245078717	8.78544344770237	48.5078408362784
D-209	95218000	155	476.0888577	0.000331451661145	59.9751837292	11.7586465401922	48.1696540813299
D-163	81368000	76	406.8386555	75.9365699233	97.6940513159	9.56681575124282	49.6823301404006
D-162	66079000	77	330.3974628	55.2940919189	60.7822685241	6.90135032072366	50.0271100621441
D-49	345000000	166	0.0	77.0823983159	22.3047080851	9.29656658787206	52.5212440347321
D-48	79452000	167	397.2604275	82.7906588241	64.1415311098	7.41933874980241	52.7585480590142
D-206	95218000	168	476.0888577	0.036459682726	46.0412873463	11.9983754521912	48.218812098335
D-207	95218000	2	476.0888577	6.27172833219	70.8792804776	11.4118575638715	48.263773530767
D-200	81368000	170	406.8386555	0.120979856318	44.7526032878	8.18019456758794	48.7967014808288
D-201	81368000	171	406.8386555	14.0369778495	35.1365276947	9.60566282037036	48.6070574675876
D-202	171500000	172	0.0	2.65426490245	112.781730931	10.5242763520869	48.4973683503403
D-203	81368000	173	406.8386555	0.000994354983435	55.2606153011	9.3413140882998	48.6148973485773
D-27	500000000	174	0.0	343.172454786	35.7202140699	7.3688609537847	53.4683381710855
D-26	200000000	175	0.0	52.2583261544	12.6007978018	8.52534661072536	53.3539822118249
D-25	66064000	176	330.3195477	471.102189535	96.2734494962	11.8831504924885	52.9879410030821
D-24	79452000	177	397.2604275	193.09710875	38.6373201397	8.75442107284309	53.4606086068767
D-23	150000000	178	0.0	56.0952105839	17.7817187171	9.92912936519093	53.408403444634
D-22	3319000000	179	0.0	87.3166312571	16.666715329	8.09627476871978	53.618155077293
D-21	200000000	180	0.0	43.0459586846	27.9480040678	10.4646459361116	53.3851029575347
D-35	292318000	138	1461.590767	22.1383193512	35.7490503645	13.3827149164791	52.50832101033
D-45	66064000	162	330.3195477	108.195434296	123.546617982	12.4608807557214	52.3417688718079
D-151	93200000	182	465.9999847	5.43746450109	93.4219708554	10.8692511301507	49.8884461921872
D-29	79452000	183	397.2604275	140.490095448	30.3327987697	7.63073973287943	53.3808285764842
D_185	153117000	184	765.5849241	27.0378378062	74.2474922581	6.9502352930159	49.4684198049521
D-210	95218000	185	476.0888577	2.92141494133	140.311443003	10.9006659662182	48.244835920476
D-57	66064000	125	330.3195477	268.162292256	165.721190249	13.8510524682453	51.8062500808278
D-124	72512000	112	362.5622272	42.1205456467	46.0058220186	9.69574687593298	50.8228248215806
D-44	79548000	163	397.7378607	97.3920988526	38.8335395231	7.3883637796759	52.9619671722053
D-152	72512000	187	362.5622272	0.0	17.4336944729	9.03867336633339	50.0787567785173
D-165/16	1193000000	186	0.0	27.0398265162	51.6080179953	8.57715502438208	49.7032978488316
D-176	1750000000	188	0.0	4.72318617132	20.7826820571	9.22507410025417	49.3624064924838
D-177	2728735000	189	813.6773109	25.6954585786	84.7425776566	8.4696507082526	49.3971598465518
D-174	95218000	190	476.0888577	56.9781978091	218.233408376	10.844968786639	49.3677960107328
D-175	72512000	191	362.5622272	3.97741993374	19.4389770228	9.0018275986998	49.5019371732395
D-172	386000000	192	0.0	7.4735720555	123.416688931	12.1661979815004	49.2588600376769
D-173	43325000	193	216.627264	45.1337726981	40.5106849285	6.69538595722427	49.8482501379644
D-170	1286000000	194	0.0	64.8521634713	86.0325875218	11.4202548622189	49.3535525282876
D-171	81368000	195	406.8386555	19.671656089	24.5705116407	9.43294850591733	49.5726183007284
D-72	138469000	196	692.3458099	9.55575139081	15.1536384959	8.72946403935359	52.0117460749685
D-178	66079000	197	330.3974628	51.302088112	72.6333226684	7.70941119281046	49.4592918164105
D-179	0	198	0.0	27.3073080068	111.155960533	9.61544564270693	49.2241446799469
D-12	600500000	199	0.0	581.135523292	112.889452721	9.2661720720612	53.9058014720706
D-13	66064000	200	330.3195477	288.429235528	103.931308675	13.7696461190436	53.3791789021558
D-10	168481000	201	842.4025536	86.1867125442	24.7806519939	9.5849500440286	53.9315978973302
D-11	168481000	202	842.4025536	161.439829142	35.4325140281	10.5405993118537	53.7791910564234
D-16	885500000	203	0.0	2.61846812305	8.01847858642	9.74123589946068	53.6092963827877
D-17	101612000	204	508.058691	3.52498841628	11.664446859	10.2776299460675	53.5189770779839
D-14	101612000	205	508.058691	19.0110729283	13.7055261883	9.98535375211888	53.7716859968778
D-15	30696000	206	153.4790039	123.013975162	64.8170295952	11.4103423549283	53.4940581619259
D-153	72512000	169	362.5622272	0.00132580664458	18.368719609	8.60087229100562	50.0965413793811
D-18	410000000	208	0.0	74.6296560234	21.8015644635	9.52035995754573	53.5323635559989
D-19	111800000	209	559.0000153	180.482058527	129.821992282	14.0589030360621	53.0104398381007
D-1	1250000000	210	0.0	768.626458646	203.821227246	9.36959992911248	54.6450668053652
D-2	50696000	211	253.478837	73.6386155566	39.0231298733	12.8622729405962	54.1837359124107
D-3	50696000	212	253.478837	266.854384001	82.2901668158	13.2020619655891	53.9869557130628
D-4	171500000	213	0.0	27.9887726221	29.6437107662	10.1558531695942	54.3098577901481
D-5	901000000	214	0.0	106.236223527	29.61454302	11.9258232934758	54.0960307700304
D-6	168481000	215	842.4025536	63.5727600593	31.3911239237	9.75890804670166	54.2718282781349
D-7	50696000	216	253.478837	71.2263103668	24.6609979442	12.1117085838954	53.9745043684036
D-8	50696000	217	253.478837	54.6461039213	55.5383717931	12.9532010912719	53.7701730720916
D-9	50696000	218	253.478837	138.674403248	54.5469998746	12.0916253670416	53.6820065839166
D-205	98163000	219	490.8125877	1.01589934141	59.7524482129	10.9973478371179	48.3445291810457
D-160	66079000	220	330.3974628	57.4240002934	32.8342644564	6.50533321336093	50.0750038088791
D-213	95218000	221	476.0888577	1.38546794359	94.9791307594	10.1559190100327	48.1420131894809
D-143	72512000	222	362.5622272	18.4436276844	35.2031494786	8.18632918214873	50.4034494617887
D-142	95218000	223	476.0888577	10.1652909957	62.93239545	11.2659296910031	50.1395378724854
D-141	66079000	224	330.3974628	6.53622675778	35.9555447494	7.17547471553485	50.6980436954475
D-140	95218000	225	476.0888577	63.991714959	76.3843611175	11.8648485943253	50.188907730427
D-147	138469000	226	692.3458099	52.1439753313	40.4662704059	6.63388282807104	50.5031755313995
D-146	66079000	227	330.3974628	51.4528986179	19.1797818238	7.58703306768307	50.4019777745067
D-145	66079000	228	330.3974628	32.9655193142	27.4932523887	7.78679777687193	50.3912751255602
D-144	66079000	229	330.3974628	41.1583414744	43.7675289509	7.45500142695809	50.4336944147735
D-149	225000000	230	0.0	35.0742147824	29.4276042831	9.09485458858784	50.1548531693224
D-148	675000000	231	0.0	14.3525198309	29.0225703532	8.82533189123334	50.2241485833738
