Name	Id	Inertia	Load	PV	Wind	Lat	Lon
D_233	95218000	1	476.0888577	1.19101630238	100.160714578	12.6484294818763	48.1118345665565
A_st.Pet	117726000	3	588.63	0	0	12.8434354354098	48.1915609021706
Lx-2	54780000	4	273.9	0	0	6.07323840963596	49.7000857285852
Lx-1	52738000	5	263.69	0	0	6.04610129247518	49.8668740962781
D_Eichst	353740000	6	1768.7	7.61963175418	45.2374065842	7.68168448371151	48.1393143399259
D-98	71567000	7	357.8364134	3.35959403737	12.4464518115	13.8330297731601	50.9513516355843
D-99	71567000	8	357.8364134	26.9865732827	25.2625827092	12.3274336262201	51.0971467831004
D_Connef	79452000	9	397.2604275	43.6256676399	22.0366741751	8.2696886821618	53.3192902985459
D-159	50000000	10	0.0	5.4800007976	21.5589418475	9.25760980202561	49.8513025825603
D-92	350000000	11	0.0	9.46272395792	20.0537093704	12.4114886169372	51.1782440649779
D-93	144760000	12	723.801899	40.3133607062	61.1742653554	6.44084505818826	51.8182541187349
D-90	72512000	13	362.5622272	27.21019267	24.185806746	9.47429198680523	51.5486266350934
D-91	420000000	14	0.0	19.0712866467	12.1364340245	8.17290654119557	51.6705464146237
D-96	79548000	15	397.7378607	10.8939322307	30.8923996576	9.89933717532654	51.4238736836274
D-97	138469000	16	692.3458099	114.63520862	25.9939860414	8.73521697991134	51.5211470153892
D-94	250000000	17	0.0	10.7900773769	14.7248505303	13.6735327040226	51.0126218212894
D-95	750000000	18	0.0	21.863656408	32.9489467311	7.19351660407316	51.729552325345
D-78	144760000	19	723.801899	10.0606627546	38.7451524134	8.53291865327676	51.9012585945813
D-79	116062000	20	580.3100109	132.416485402	37.0470150695	11.4879388153858	51.5216978408213
D-70	116062000	21	580.3100109	111.691254966	104.485053917	12.1852476498711	51.6664343685843
D-71	138469000	22	692.3458099	6.74216872324	8.86080774128	8.85758119167259	52.0045643283002
PL-68	36074000	23	180.37	0	0	14.8254255092179	50.9708304798389
D-73	138469000	24	692.3458099	6.2511783292	23.090248522	8.32043571917731	52.0553396285308
D-74	79329000	25	396.6465235	22.2823903399	12.6683034567	9.48890202093654	51.9118978002019
D-75	250000000	26	0.0	11.7599049374	20.3867078059	9.94592451957939	51.7739932863354
D-76	138469000	27	692.3458099	53.1290496683	57.7397632426	7.80475391074691	52.0114449766218
D-77	500000000	28	0.0	4.61270228427	16.678426621	14.4508201765375	51.2697469045236
E-204	81368000	29	406.8386555	0.462927486733	56.5628888777	10.2611091444558	48.435399811663
D-85	1000000000	31	0.0	105.560062138	46.6507164673	11.8616499031604	51.3205442716025
